Automated__c,CASESAFE__c,Contract_Renewal__c,CreatedById,CreatedDate,DP_ASO__c,DP_Ext_War__c,DP_Prem_1Yr__c,DP_Prem_3Yr__c,DP_Prem_5Yr_Plus__c,DP_Prem_5Yr__c,Description,DisplayUrl,ExternalDataSourceId,External_Key__c,Family,Id,IsActive,IsArchived,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,MDS_304_3S_1YR__c,MDS_304_3S_3YR__c,MDS_304_3S_5YR__c,MDS_304_FSC_1YR__c,MDS_304_FSC_3YR__c,MDS_304_FSC_5YR__c,Manufacturer__c,Manufacturer_search__c,Mark_Up__c,Name,OL_Support_Premium__c,OL_Suppt_Stan__c,P_SUPPT_STAN__c,ProductCode,Product_Category__c,QuantityUnitOfMeasure,Quantity_is_term__c,StockKeepingUnit,Support__c,SystemModstamp,Term__c,WMS_Support__c,X1YR_OM_SO_WARRANTY__c,X2YR_OM_SO_WARRANTY__c,X3YR_OM_SO_WARRANTY__c
False,01tN1000009O3mwIAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9132 CONNECT-IT FLOOR / CEILING SUPPORT, BLACK",,,PFA 9132 (7291320),,01tN1000009O3mwIAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9132 (7291320),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3mxIAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9141 WALL SUPPORT SLIDING BRACKET BASIC KIT, BLACK",,,PFA 9141 (7291410),,01tN1000009O3mxIAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9141 (7291410),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3myIAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9142 WALL SUPPORT EXTENSION KIT 2 ARMS FOR PFA 9141, BLACK",,,PFA 9142 (7291420),,01tN1000009O3myIAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9142 (7291420),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3mzIAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9143 WALL SUPPORT EXTENSION KIT 3 ARMS FOR PFA 9141, BLACK",,,PFA 9143 (7291430),,01tN1000009O3mzIAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9143 (7291430),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n0IAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9144 WALL SUPPORT BASIC KIT SHORT, BLACK",,,PFA 9144 (7291440),,01tN1000009O3n0IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9144 (7291440),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n1IAC,,005N1000006UI0rIAG,,,,,,,,"PFA 9156 POLE COUPLER FOR PUC 29xx, SILVER",,,PFA 9156 (7291564),,01tN1000009O3n1IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFA 9156 (7291564),,,,,UNIVERSAL VIDEO WALL LED,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n2IAC,,005N1000006UI0rIAG,,,,,,,,"PFF 5100 VIDEO CONFERENCING FURNITURE, SILVER",,,PFF 5100 (7321514),,01tN1000009O3n2IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFF 5100 (7321514),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n3IAC,,005N1000006UI0rIAG,,,,,,,,"PFF 5211 VIDEO CONFERENCING FURNITURE, SILVER",,,PFF 5211 (7321524),,01tN1000009O3n3IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFF 5211 (7321524),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n4IAC,,005N1000006UI0rIAG,,,,,,,,"PVF 4112 VIDEO CONFERENCING FURNITURE, WHITE",,,PVF 4112 (7141121),,01tN1000009O3n4IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PVF 4112 (7141121),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n5IAC,,005N1000006UI0rIAG,,,,,,,,"PVF 4112 VIDEO CONFERENCING FURNITURE, SILVER",,,PVF 4112 (7141124),,01tN1000009O3n5IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PVF 4112 (7141124),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n6IAC,,005N1000006UI0rIAG,,,,,,,,"PVA 5070 CAMERA AND LOUDSPEAKER HOLDER, BLACK",,,PVA 5070 (7015070),,01tN1000009O3n6IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PVA 5070 (7015070),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n7IAC,,005N1000006UI0rIAG,,,,,,,,"PVA 5050 CAMERA AND LOUDSPEAKER HOLDER, BLACK",,,PVA 5050 (7015050),,01tN1000009O3n7IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PVA 5050 (7015050),,,,,VIDEO CONFERENCING FURNITURE AND ACCESSORIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n8IAC,,005N1000006UI0rIAG,,,,,,,,"PFW 6706 VIDEO WALL POP-OUT MODULE, BLACK",,,PFW 6706 (7267060),,01tN1000009O3n8IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6706 (7267060),,,,,VIDEO WALL POP-OUT,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3n9IAC,,005N1000006UI0rIAG,,,,,,,,"PFW 6870 VIDEO WALL POP-OUT MODULE, BLACK",,,PFW 6870 (7368700),,01tN1000009O3n9IAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6870 (7368700),,,,,VIDEO WALL POP-OUT,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nAIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6875 VIDEO WALL POP OUT MODULE PORTRAIT, BLACK",,,PFW 6875 (7368750),,01tN1000009O3nAIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6875 (7368750),,,,,VIDEO WALL POP-OUT,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nBIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6880 VIDEO WALL POP-OUT MODULE SLIM, BLACK",,,PFW 6880 (7368800),,01tN1000009O3nBIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6880 (7368800),,,,,VIDEO WALL POP-OUT,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nCIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6885 VIDEO WALL POP-OUT MODULE PORTRAIT SLIM, BLACK",,,PFW 6885 (7368850),,01tN1000009O3nCIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6885 (7368850),,,,,VIDEO WALL POP-OUT,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nDIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 1020 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 1020 (7310200),,01tN1000009O3nDIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 1020 (7310200),,,,,WALL MOUNTS PFW 1000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nEIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 1030 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 1030 (7310300),,01tN1000009O3nEIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 1030 (7310300),,,,,WALL MOUNTS PFW 1000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nFIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 1040 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 1040 (7310400),,01tN1000009O3nFIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 1040 (7310400),,,,,WALL MOUNTS PFW 1000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nGIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 2020 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 2020 (7320200),,01tN1000009O3nGIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 2020 (7320200),,,,,WALL MOUNTS PFW 2000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nHIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 2030 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 2030 (7320300),,01tN1000009O3nHIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 2030 (7320300),,,,,WALL MOUNTS PFW 2000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nIIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 2040 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 2040 (7320400),,01tN1000009O3nIIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 2040 (7320400),,,,,WALL MOUNTS PFW 2000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nJIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 3040 Display Wall Mount | Vogel's, BLACK",,,PFW 3040 (7330400),,01tN1000009O3nJIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 3040 (7330400),,,,,WALL MOUNTS PFW 3000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nKIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 3030 DISPLAY WALL MOUNT TURN & TILT, BLACK",,,PFW 3030 (7330300),,01tN1000009O3nKIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 3030 (7330300),,,,,WALL MOUNTS PFW 3000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nLIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4700 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 4700 (7047000),,01tN1000009O3nLIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4700 (7047000),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nMIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4710 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 4710 (7047100),,01tN1000009O3nMIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4710 (7047100),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nNIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4500 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 4500 (7045000),,01tN1000009O3nNIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4500 (7045000),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nOIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4510 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 4510 (7045100),,01tN1000009O3nOIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4510 (7045100),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nPIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4210 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 4210 (7042100),,01tN1000009O3nPIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4210 (7042100),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nQIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 4200 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 4200 (7042000),,01tN1000009O3nQIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 4200 (7042000),,,,,WALL MOUNTS PFW 4000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nRIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6410 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 6410 (7364100),,01tN1000009O3nRIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6410 (7364100),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nSIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6400 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 6400 (7364000),,01tN1000009O3nSIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6400 (7364000),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nTIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6800 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 6800 (7368000),,01tN1000009O3nTIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6800 (7368000),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nUIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6810 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 6810 (7368100),,01tN1000009O3nUIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6810 (7368100),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nVIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6900 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 6900 (7369000),,01tN1000009O3nVIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6900 (7369000),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nWIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6910 DISPLAY WALL MOUNT TILT, BLACK",,,PFW 6910 (7369100),,01tN1000009O3nWIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6910 (7369100),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nXIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6815 DISPLAY WALL MOUNT FIXED, BLACK",,,PFW 6815 (7368150),,01tN1000009O3nXIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6815 (7368150),,,,,WALL MOUNTS PFW 6000 SERIES,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O3nYIAS,,005N1000006UI0rIAG,,,,,,,,"PFW 6858 DISPLAY WALL MOUNT ROTATE 90°, BLACK",,,PFW 6858 (7368580),,01tN1000009O3nYIAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6858 (7368580),,,,,WALL MOUNTS XL & XXL,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O6VJIA0,,005N1000006UI0rIAG,,,,,,,,"PFW 6852 DISPLAY WALL MOUNT TURN & TILT 136KG, BLACK",,,PFW 6852 (7368520),,01tN1000009O6VJIA0,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6852 (7368520),,,,,WALL MOUNTS XL & XXL,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O6WvIAK,,005N1000006UI0rIAG,,,,,,,,"PFW 6855 DISPLAY WALL MOUNT TURN & TILT 227KG, BLACK",,,PFW 6855 (7368550),,01tN1000009O6WvIAK,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6855 (7368550),,,,,WALL MOUNTS XL & XXL,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O6WwIAK,,005N1000006UI0rIAG,,,,,,,,"PFW 6850 DISPLAY WALL MOUNT TURN & TILT 45KG, BLACK",,,PFW 6850 (7368500),,01tN1000009O6WwIAK,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6850 (7368500),,,,,WALL MOUNTS XL & XXL,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009O6WxIAK,,005N1000006UI0rIAG,,,,,,,,"PFW 6851 DISPLAY WALL MOUNT TURN & TILT 80KG, BLACK",,,PFW 6851 (7368510),,01tN1000009O6WxIAK,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Vogels,Vogels,,PFW 6851 (7368510),,,,,WALL MOUNTS XL & XXL,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OIwHIAW,,005N1000006UI0rIAG,,,,,,,,"Rack Unit: 2U
Max. Loading Capacity (H_20xRJ45 sending card): 26 million pixels
Max. Loading Capacity (H_4xfiber sending card): 41.6 million pixels
Max. width: 2560 pixels, Max. Height: 2560 pixels (Single video connector)
Max. width: 10752 pixels, Max. Height: 10752 pixels (Single Ethernet port)
Max. width: 16384 pixels, Max. Height: 16384 pixels (Single OPT port)
Max. Input Cards: 4
Max. Output Cards: 2",,,UL-H2,Hardware,01tN1000009OIwHIAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-H2,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OImbIAG,,005N1000006UI0rIAG,,,,,,,,"Max Capacity: 3.9 million pixels
inputs: 2*HDMI1.3,6*RJ45, 1*HDMI",,,UL-TU20 Pro,Hardware,01tN1000009OImbIAG,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-TU20 Pro,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OEJEIA4,,005N1000006UI0rIAG,,,,,,,,"Max Capacity: 1.3 million pixels
Max Width/Max High: 4096(Max Width),4096(Max High)
LED Output port RJ45: 2 Main",,,UL-TB40,Hardware,01tN1000009OEJEIA4,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-TB40,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OFAPIA4,,005N1000006UI0rIAG,,,,,,,,"4K×2K Resolution
3840×2160 Resolutions
inputs: DP / DVI / Dual DVI
HDR10-Optima / HLG",,,UL-MCTRL4K ,Hardware,01tN1000009OFAPIA4,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-MCTRL4K ,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OFdRIAW,,005N1000006UI0rIAG,,,,,,,,"4K×1K Resolution 
3840×1080 Resolutions
inputs: HDMI / DVI / 6G-SDI
Free Rotation",,,UL-MCTRL R5,Hardware,01tN1000009OFdRIAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-MCTRL R5,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OBEuIAO,,005N1000006UI0rIAG,,,,,,,,"Max Capacity: 2.3 million pixels
1920×1200 Resolution
inputs: HDMI / DVI",,,MCTRL660,Hardware,01tN1000009OBEuIAO,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,MCTRL660,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OGUfIAO,,005N1000006UI0rIAG,,,,,,,,"Multiple types of inputs: 
− 1x HDMI 2.0 (with loop through)
− 1x HDMI 1.4 (with loop through)
− 1x DP 1.1
− 2x 3G-SDI (with loop through)
3 types of outputs:
− 10x Gigabit Ethernet ports, load capacity up to 6.5 million pixels
− 2x 10G optical ports
− 1x SPDIF digital audio port
3 types of controls:
− 1x Genlock signal input (with loop through)
− 2x Ethernet control ports
− 1x Auxiliary port
3 independent layers: Support up to 3 layers and layer priority adjustment in Z order.
Image scaling: Support 4 image scaling modes: custom, pixel to 
pixel, snap to canvas and fill screen.",,,UL-MX30,Hardware,01tN1000009OGUfIAO,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-MX30,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OHddIAG,,005N1000006UI0rIAG,,,,,,,,"Loading capacity: 2.6 million pixels
Max width: 10240 pixels; Max height: 8192 pixels
Layers: 2x 2K×1K
Input Connectors: 1x 3G-SDI, 2x HDMI 1.3, 1x DVI, 1x OPT1",,,UL-VX400,Hardware,01tN1000009OHddIAG,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-VX400,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OHnJIAW,,005N1000006UI0rIAG,,,,,,,,"Loading capacity: 3.9 million pixels
Max width: 10240 pixels; Max height: 8192 pixels
Layers: 3x 2K×1K
Input Connectors: 1x 3G-SDI, 2x HDMI 1.3, 1x DVI, 1x OPT1",,,UL-VX600,Hardware,01tN1000009OHnJIAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-VX600,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OHaQIAW,,005N1000006UI0rIAG,,,,,,,,"Loading capacity: 6.5 million pixels
Max width: 10240 pixels; Max height: 8192 pixels
Layers: 3x 4K×1K
Input Connectors: 1x 3G-SDI, 2x HDMI 1.4
2x DVI（HDMI 1.4）, 1x OPT1",,,UL-VX1000,Hardware,01tN1000009OHaQIAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-VX1000,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OID7IAO,,005N1000006UI0rIAG,,,,,,,,"Max Capacity: 0.65 million pixels
Max Width/Max High: 4096(Max Width),4096(Max High)
LED Output port RJ45: 1 Main 1 Backup
Sync Mode: NTP,GPS
Dual Mode Switch: /
Remotely Control Power: Need Connect Multifunction Card:
Sensor: Two aviation plug",,,UL-TB30,Hardware,01tN1000009OID7IAO,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-TB30,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OIbJIAW,,005N1000006UI0rIAG,,,,,,,,"Max Capacity: 2.3 million pixels
Max Width/Max High: 4096(Max Width),4096(Max High)
LED Output port RJ45: 4 Main
Sync Mode: NTP,GPS
Dual Mode Switch: Support
Remotely Control Power: Need Connect Multifunction Card:
Sensor: Two aviation plug",,,UL-TB60,Hardware,01tN1000009OIbJIAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-TB60,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OLAzIAO,,005N1000006UI0rIAG,,,,,,,,"Rack Unit: 9U
Max. Loading Capacity (H_4xfiber sending card): 104 million pixels (H9); 208 million pixels (H9 Enhanced)
Max. width: 2560 pixels, Max. Height: 2560 pixels (Single video connector)
Max. width: 10752 pixels, Max. Height: 10752 pixels (Single Ethernet port)
Max. width: 16384 pixels, Max. Height: 16384 pixels (Single OPT port)
Max. Input Cards: 15
Max. Output Cards: 10 (H9 Enhanced)",,,UL-H9 enhanced,Hardware,01tN1000009OLAzIAO,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-H9 enhanced,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OIxvIAG,,005N1000006UI0rIAG,,,,,,,,"Rack Unit: 5U
Max. Loading Capacity (H_20xRJ45 sending card): 39 million pixels
Max. Loading Capacity (H_4xfiber sending card): 62.4 million pixels
Max. width: 2560 pixels, Max. Height: 2560 pixels (Single video connector)
Max. width: 10752 pixels, Max. Height: 10752 pixels (Single Ethernet port)
Max. width: 16384 pixels, Max. Height: 16384 pixels (Single OPT port)
Max. Input Cards: 10
Max. Output Cards: 3",,,UL-H5,Hardware,01tN1000009OIxvIAG,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-H5,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OMF7IAO,,005N1000006UI0rIAG,,,,,,,,Connectors and Qty: 20x RJ45 Ethernet ports,,,UL-H_20xRJ45 sending card,Hardware,01tN1000009OMF7IAO,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-H_20xRJ45 sending card,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01tN1000009OLm5IAG,,005N1000006UI0rIAG,,,,,,,,Connectors and Qty: 1x HDMI 2.0+1x DP1.2,,,UL-H_1xHDMI 2.0+1xDP1.2 input card,Hardware,01tN1000009OLm5IAG,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Unilumin,Unilumin,,UL-H_1xHDMI 2.0+1xDP1.2 input card,,,,,,,False,,,2025-09-09T15:26:29.000Z,,,,,
